customer_id,location,spending_frequency,spending_amount
C00822,Asia,7,15.280175442302461
C00823,EU,4,6.916888305351301
C00824,Asia,7,18.311830988114096
C00825,US,3,45.08208198608308
C00826,EU,4,20.421399110277623
C00827,Asia,11,27.161155091898056
C00828,Asia,7,14.536395655635395
C00829,Asia,8,34.42428131303276
C00830,Asia,8,14.475627998957723
C00831,Asia,4,11.217565248411807
C00832,EU,3,37.375033973844076
C00833,Asia,5,18.19070380958525
C00834,EU,3,73.38574342484407
C00835,US,7,16.87587369584761
C00836,Asia,6,16.37388708797773
C00837,US,3,13.208541406222082
C00838,US,4,59.02845207691092
C00839,EU,2,18.819781596464992
C00840,US,5,18.450653683220363
C00841,EU,3,25.120515827859766
C00842,US,6,25.266824130684025
C00843,EU,2,12.52835593730536
C00844,US,2,14.432655830323364
C00845,EU,8,17.592809365440157
C00846,Asia,2,21.932051595927742
C00847,EU,4,11.09750260374119
C00848,Asia,5,11.654949620715954
C00849,Asia,3,10.293945795914766
C00850,Asia,7,40.73485930221542
C00851,EU,3,50.57933590132229
C00852,US,3,19.022351622664647
C00853,EU,8,22.030476690807884
C00854,EU,6,19.06932100857948
C00855,Asia,5,24.39956897232879
C00856,Asia,4,13.48612369938987
C00857,US,7,25.42836968327649
C00858,EU,8,12.201749268714606
C00859,EU,2,22.646208588841745
C00860,Asia,8,28.93498994815637
C00861,Asia,6,28.689963657409063
C00862,Asia,4,10.272373711744883
C00863,Asia,1,17.23441946120311
C00864,EU,3,23.76078344830222
C00865,US,6,15.856167154290471
C00866,EU,1,28.21069830923073
C00867,EU,2,14.362913423268498
C00868,EU,8,24.150176137919043
C00869,Asia,5,24.459462832734186
C00870,US,5,34.27899645024522
C00871,Asia,3,17.81228149802404
C00872,Asia,2,20.78869983079985
C00873,EU,2,21.54954309596771
C00874,Asia,6,5.389052085001392
C00875,Asia,10,16.576419062779806
C00876,EU,3,25.36637373701007
C00877,EU,11,10.942336831986701
C00878,US,7,39.98241321021481
C00879,EU,7,33.82307640869108
C00880,US,10,14.33449967249362
C00881,US,6,23.55647644927143
C00882,Asia,4,26.817065149245018
C00883,EU,5,19.492040603926625
C00884,Asia,3,21.443916636590682
C00885,EU,2,9.451933258474572
C00886,US,4,16.48512000973449
C00887,US,3,7.197575834232051
C00888,Asia,1,26.54075559818146
C00889,EU,3,24.752465327985096
C00890,EU,2,10.8614819036515
C00891,Asia,6,12.138797922130776
C00892,Asia,7,9.604024011697218
C00893,Asia,4,18.629955411038544
C00894,Asia,4,34.717441675340595
C00895,US,4,9.7605119281531
C00896,EU,4,31.211165251075943
C00897,EU,3,25.1021386511537
C00898,US,5,22.69493320890551
C00899,EU,1,17.772153826283983
C00900,US,10,11.147111736887686
C00901,US,7,19.256176339512997
C00902,US,5,15.746418965304567
C00903,US,4,23.377439529263473
C00904,EU,3,18.1964845773433
C00905,Asia,7,13.444227727931933
C00906,US,4,13.73665705021153
C00907,Asia,6,24.69653862716271
C00908,US,5,30.73548349905582
C00909,Asia,6,16.81644170182907
C00910,US,3,26.32811586463937
C00911,US,2,21.28351872696606
C00912,EU,5,7.299554418898028
C00913,Asia,5,27.171075786955825
C00914,EU,2,26.96972683910541
C00915,Asia,8,20.925193780614762
C00916,US,6,12.00491127277009
C00917,EU,10,10.763453123051038
C00918,EU,2,18.88177516554362
C00919,Asia,4,26.484338104962113
C00920,EU,7,25.02597730717667
C00921,US,4,11.12699452274025
C00922,US,7,22.870648967108473
C00923,EU,10,24.771843709735222
C00924,EU,6,15.410385497871305
C00925,Asia,2,15.270635889054333
C00926,EU,1,29.521741964057316
C00927,Asia,2,15.397524824052843
C00928,Asia,4,30.092869607247913
C00929,US,5,8.125064619743972
C00930,US,13,53.62014198040646
C00931,Asia,4,49.56950319422606
C00932,Asia,3,20.84388551702752
C00933,EU,8,11.76906749956701
C00934,US,11,59.86152175208942
C00935,Asia,6,29.657253067389156
C00936,Asia,9,21.477925575323233
C00937,EU,5,15.381428524167152
C00938,Asia,5,13.179755980241799
C00939,Asia,2,34.42372363207119
C00940,US,5,41.85651774435969
C00941,Asia,3,23.52570322069846
C00942,Asia,2,22.863255197484875
C00943,Asia,4,13.736504881815646
C00944,US,1,31.773335853114567
C00945,US,5,20.397135300294718
C00946,EU,5,15.514559449297836
C00947,US,1,19.88608928602737
C00948,US,4,27.078392824595678
C00949,Asia,2,22.174550657186515
C00950,EU,3,39.77979985067118
C00951,US,6,15.434895039590984
C00952,EU,5,14.260725826642942
C00953,US,3,9.004507171027104
C00954,US,1,14.315465269039992
C00955,Asia,5,24.728468182063494
C00956,EU,4,27.259345855256136
C00957,Asia,5,44.7456019661988
C00958,Asia,5,23.686448578486612
C00959,EU,3,16.02687520028887
C00960,EU,1,22.83666771821928
C00961,US,5,30.752334333067136
C00962,US,5,68.17357806981394
C00963,Asia,5,27.706564018752076
C00964,EU,7,17.345932906497286
C00965,EU,3,26.869574997584092
C00966,US,9,28.01811545375147
C00967,US,4,22.41178192699868
C00968,Asia,6,49.05726888044895
C00969,Asia,2,15.709642750267015
C00970,EU,3,22.184681558690972
C00971,US,4,36.520700314361214
C00972,EU,7,23.889002718838448
C00973,Asia,6,7.6361038336548255
C00974,US,4,21.71534187549547
C00975,Asia,3,17.990185652568023
C00976,US,5,23.704349653531935
C00977,Asia,6,26.984771878142674
C00978,Asia,5,50.75095834959714
C00979,Asia,2,15.843465294430258
C00980,Asia,1,24.341768601672705
C00981,Asia,8,26.433294903230728
C00982,EU,4,24.700173062381296
C00983,EU,7,33.62862987071944
C00984,Asia,7,26.951472101838178
C00985,US,6,32.73978603188422
C00986,EU,2,37.53219465591125
C00987,Asia,2,12.750148057214007
C00988,EU,5,14.547408873292477
C00989,Asia,6,23.306656645866784
C00990,Asia,3,17.527382994758444
C00991,US,6,12.14906826264532
C00992,US,7,23.91697584570595
C00993,EU,10,26.355555797728023
C00994,Asia,5,21.422592220890785
C00995,US,9,47.13372771387951
C00996,US,4,52.19689232770882
C00997,EU,3,8.189505532049557
C00998,Asia,1,29.846170011068256
C00999,Asia,5,23.60491086958888
