customer_id,location,spending_frequency,spending_amount
C00821,EU,8,19.736507398729536
C00822,Asia,6,25.8054630555508
C00823,EU,4,10.61266054250095
C00824,US,4,42.170261484166446
C00825,US,5,12.72369836481926
C00826,Asia,8,26.5073351898492
C00827,US,6,24.503334763571903
C00828,US,1,35.372474701613555
C00829,EU,6,21.59122870715567
C00830,US,4,18.590525750905886
C00831,Asia,6,19.93792085158341
C00832,Asia,6,19.14884894538906
C00833,EU,4,14.345800392336765
C00834,US,4,29.40307466090897
C00835,EU,4,18.56500991332148
C00836,EU,8,14.429338254073794
C00837,US,6,22.745508701010177
C00838,US,5,37.607866994867415
C00839,Asia,5,16.3530806300123
C00840,US,6,9.77378714197728
C00841,US,3,14.252633834699774
C00842,Asia,5,6.349856312743874
C00843,Asia,4,29.595097924850986
C00844,Asia,5,25.374586585609038
C00845,US,5,10.423393365843758
C00846,US,2,13.06347024144196
C00847,US,8,30.869331673523625
C00848,EU,2,18.98288703981616
C00849,Asia,4,17.65854780296112
C00850,US,7,11.09624595101563
C00851,EU,3,32.39662562567884
C00852,Asia,7,48.84398922368495
C00853,EU,8,22.00126944871972
C00854,EU,7,26.12726270990466
C00855,EU,6,20.976126873714897
C00856,US,4,24.964545127438512
C00857,US,2,23.51509349694172
C00858,EU,4,7.514206405839801
C00859,Asia,4,17.999355785273675
C00860,US,6,22.918723400338344
C00861,US,6,48.9353895194643
C00862,US,6,6.356502077936384
C00863,Asia,4,43.53584550709949
C00864,US,4,14.843083236515797
C00865,EU,8,60.615337380475424
C00866,EU,7,12.560052549708484
C00867,US,6,12.694031565833937
C00868,US,2,9.471623812946943
C00869,US,2,21.20956336800401
C00870,US,2,10.312998353078026
C00871,US,3,13.38267895268948
C00872,Asia,6,18.23428871250872
C00873,US,5,7.281872444573247
C00874,Asia,4,15.549742451645166
C00875,EU,4,23.27029716988363
C00876,EU,4,19.819078860295235
C00877,EU,7,15.6083605111679
C00878,EU,7,23.970763769896923
C00879,EU,3,17.99130935564562
C00880,EU,4,11.459491863845065
C00881,Asia,5,8.192194793054671
C00882,US,4,47.70944907958142
C00883,Asia,6,34.07226599108656
C00884,Asia,10,19.96317488912634
C00885,EU,3,23.23242052624229
C00886,Asia,4,22.910904211547617
C00887,US,3,15.027012115876655
C00888,US,4,11.767775580897835
C00889,EU,3,18.324561919925067
C00890,EU,2,21.616385326238266
C00891,Asia,6,8.992511758962571
C00892,Asia,9,22.17747247398932
C00893,US,3,45.74363689470866
C00894,US,8,9.625956063154057
C00895,US,2,7.841986490163023
C00896,EU,4,13.785241091003716
C00897,EU,4,18.279165691110535
C00898,EU,5,52.06802741545066
C00899,Asia,10,38.43491974924664
C00900,EU,2,13.922834671467767
C00901,US,4,20.09270208287024
C00902,EU,7,15.849949815930252
C00903,EU,3,14.75214716984169
C00904,US,7,10.690306208488515
C00905,EU,4,8.343439708062988
C00906,EU,4,16.846847044332634
C00907,EU,4,10.817572770181433
C00908,EU,6,17.096777965467215
C00909,EU,4,14.747111603547244
C00910,Asia,4,18.315846793663862
C00911,US,3,35.79645875636776
C00912,US,3,14.00301135073034
C00913,EU,7,25.186510080135168
C00914,EU,5,8.850655883434298
C00915,EU,7,35.49195929929859
C00916,US,6,22.171210256724557
C00917,EU,6,14.815632899320441
C00918,EU,8,42.308160358476755
C00919,Asia,6,8.085317504443486
C00920,EU,7,49.26930524548177
C00921,EU,2,27.22797593185098
C00922,EU,4,6.892036280338293
C00923,Asia,3,19.985864315340297
C00924,Asia,6,25.35755443086578
C00925,Asia,1,22.369781311602797
C00926,Asia,0,12.424689305370093
C00927,US,8,26.540712784216684
C00928,US,6,19.723251311876627
C00929,Asia,8,37.29854442011042
C00930,Asia,6,20.78356555526906
C00931,EU,10,13.045021218333078
C00932,US,0,28.832494522274
C00933,EU,10,10.714240872435541
C00934,US,6,12.691831368310758
C00935,Asia,7,15.827362580291835
C00936,EU,0,12.515554427762872
C00937,Asia,3,13.356078108533907
C00938,EU,4,25.538996948579772
C00939,Asia,5,37.981356851849654
C00940,Asia,3,18.28405387964536
C00941,US,5,36.88085769412259
C00942,US,5,13.265989339652814
C00943,US,3,16.18916155182581
C00944,EU,5,10.623595106269498
C00945,Asia,8,22.936727399671888
C00946,Asia,4,31.227529162386467
C00947,Asia,5,17.935612857846316
C00948,Asia,6,15.740646170033084
C00949,EU,7,22.587066529693196
C00950,Asia,2,11.364546312291267
C00951,Asia,4,20.628693979531167
C00952,US,7,19.449654962444658
C00953,Asia,2,12.431507731094209
C00954,EU,5,12.634055633141907
C00955,EU,7,9.399458342252297
C00956,EU,5,55.24921858757968
C00957,US,4,10.70560641964072
C00958,US,4,19.022824628920468
C00959,Asia,4,25.529035107562436
C00960,Asia,4,48.10710102041733
C00961,Asia,5,16.1318082831071
C00962,Asia,6,9.54142520199892
C00963,Asia,2,12.582203104906311
C00964,EU,7,34.59407910894175
C00965,Asia,3,32.31184309594522
C00966,US,2,26.09465156825984
C00967,EU,6,27.883856502391264
C00968,EU,4,23.695815373286045
C00969,US,5,12.267344169817036
C00970,Asia,3,14.364567860591306
C00971,EU,5,16.895964035130334
C00972,US,6,24.56567245225548
C00973,EU,6,18.179512748102987
C00974,US,6,32.605471414267406
C00975,US,4,20.13890288279746
C00976,US,4,15.276133925166059
C00977,EU,6,8.069013776319494
C00978,US,5,23.09292520892416
C00979,US,5,42.29181042418275
C00980,US,5,47.780868920166064
C00981,EU,1,42.18025505471786
C00982,US,3,12.01135914890347
C00983,US,4,13.18829784399436
C00984,US,0,27.334097188330805
C00985,EU,4,43.218631488963844
C00986,Asia,3,18.005190896297076
C00987,Asia,5,21.581963452635247
C00988,US,7,41.9273238178035
C00989,US,3,16.091128792784897
C00990,Asia,2,9.870644819005333
C00991,Asia,4,20.43626180908648
C00992,US,5,22.518118672586848
C00993,US,2,16.965156448373488
C00994,US,7,19.950682404295662
C00995,Asia,6,14.397892327647657
C00996,Asia,5,13.134657669836434
C00997,EU,4,22.456721278010804
C00998,US,12,11.65236101169238
C00999,EU,3,20.17589381748987
